id,brand,colorway,estimatedMarketValue,gender,image,links,name,releaseDate,releaseYear,retailPrice,silhouette,sku,story
a211e6a9-78ec-4b62-ac6e-e6d6d29b586c,Jordan,White/Gym Red/Black,0,men,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-12-retro-red-taxi-ct8013-162', 'flightClub': 'https://flightclub.com/air-jordan-12-retro-red-taxi-ct8013-162', 'stadiumGoods': ''}",Air Jordan 12 Retro 'Red Taxi',2024-05-18,2024,0,Air Jordan 12,CT8013-162,"The Air Jordan 12 Retro ‘Red Taxi’ adds splashes of color to a familiar colorway inspired by an OG 1996 release. Crafted from tumbled white leather, the upper features radiating stitched lines and a lizard-textured mudguard in a contrasting black finish. A crimson Jumpman logo is embroidered on the tongue, matching a midfoot TPU overlay. Performance benefits include a lightweight Phylon midsole with full-length Zoom Air cushioning and a carbon fiber spring plate."
e76fab85-6adb-4384-b75a-4151ab1e56e5,Jordan,White/Gym Red/Black,85,infant,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-12-retro-td-red-taxi-850000-162', 'flightClub': 'https://flightclub.com/air-jordan-12-retro-td-red-taxi-850000-162', 'stadiumGoods': ''}",Air Jordan 12 Retro TD 'Red Taxi',2024-05-18,2024,85,Air Jordan 12,850000-162,"The Air Jordan TD Retro PS ‘Red Taxi’ draws inspiration from an OG colorway of the championship silhouette that Michael Jordan wore during the ’96 – ’97 NBA season. Like the older shoe, the design is highlighted by a white tumbled leather upper, accented with stitched lines and fortified with a black lizard-textured mudguard. Gym Red accents make their way to the midfoot overlay and a Jumpman logo embroidered on the tongue. Underfoot, the outsole features herringbone traction pods for reliable grip."
f1a835ba-a50f-4deb-a27c-484fc4f14975,Jordan,White/Gym Red/Black,160,youth,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-12-retro-gs-red-taxi-153265-162', 'flightClub': 'https://flightclub.com/air-jordan-12-retro-gs-red-taxi-153265-162', 'stadiumGoods': ''}",Air Jordan 12 Retro GS 'Red Taxi',2024-05-18,2024,160,Air Jordan 12,153265-162,"Made for big kids, the Air Jordan 12 Retro GS ‘Red Taxi’ takes inspiration from a classic OG colorway of the championship silhouette. Radiating stitched lines enliven the upper, crafted from white tumbled leather with a black lizard-textured mudguard. Gym Red accents settle on the midfoot overlay and an embroidered Jumpman logo atop the tongue. A lightweight Phylon midsole with Zoom Air cushioning provides a smooth and responsive ride."
2b8c9b95-a411-489f-947a-01b4405a0e09,Jordan,Black/Varsity Royal/White,60,infant,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-11-retro-low-td-space-jam-fv5120-004', 'flightClub': 'https://flightclub.com/air-jordan-11-retro-low-td-space-jam-fv5120-004', 'stadiumGoods': ''}",Air Jordan 11 Retro Low TD 'Space Jam',2024-05-11,2024,60,Air Jordan 11,FV5120-004,"The Air Jordan 11 Retro Low TD ‘Space Jam’ takes inspiration from the sleek AJ11 of the same name, which debuted in movie theaters in 1996 before hitting store shelves in 2000. The upper is built with black ballistic mesh and fortified with a tonal patent leather mudguard. Jumpman branding decorates the tongue and back heel. A crisp white finish is applied to a cushy foam midsole. Underfoot, a translucent rubber outsole yields durable traction."
7733e57a-8c68-4521-8214-64f77cb2d78a,Jordan,Black/Varsity Royal/White,190,men,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-11-retro-low-space-jam-fv5104-004', 'flightClub': 'https://flightclub.com/air-jordan-11-retro-low-space-jam-fv5104-004', 'stadiumGoods': ''}",Air Jordan 11 Retro Low 'Space Jam',2024-05-11,2024,190,Air Jordan 11,FV5104-004,"The Air Jordan 11 Retro Low ‘Space Jam’ is based on the high-top AJ11 of the same name, featuring a black ballistic mesh upper with a tonal patent leather mudguard. Rope laces feed through webbing eyelets for a secure fit, while the back heel is marked with a stylized ‘23’ and classic Jumpman branding. Anchoring the sneaker is a white Phylon midsole, fitted with full-length Air-sole cushioning and an exposed carbon fiber plate. A translucent rubber outsole utilizes herringbone traction pods for superior grip."
87643047-eb8f-4992-bbf1-3fc6c88abaf5,Jordan,Black/Varsity Royal/White,150,youth,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-11-retro-low-gs-space-jam-fv5121-004', 'flightClub': 'https://flightclub.com/air-jordan-11-retro-low-gs-space-jam-fv5121-004', 'stadiumGoods': ''}",Air Jordan 11 Retro Low GS 'Space Jam',2024-05-11,2024,150,Air Jordan 11,FV5121-004,"Built for big kids, the Air Jordan 11 Retro Low GS ‘Space Jam’ takes inspiration from the coveted AJ11 release from 2000. Rope laces feed through webbing eyelets to secure an upper crafted from black ballistic mesh with a tonal patent leather mudguard. ‘23’ is printed on the heel tab, directly above an embroidered Jumpman logo in Varsity Royal. The low-top is mounted on a white Phylon midsole, enhanced with encapsulated Air-sole cushioning and supported by a translucent rubber outsole."
8e205b90-120a-4fb2-b69d-39375de00f83,Jordan,Black/Varsity Royal/White,80,youth,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-11-retro-low-ps-space-jam-fv5116-004', 'flightClub': 'https://flightclub.com/air-jordan-11-retro-low-ps-space-jam-fv5116-004', 'stadiumGoods': ''}",Air Jordan 11 Retro Low PS 'Space Jam',2024-05-11,2024,80,Air Jordan 11,FV5116-004,"Made for little kids, the Air Jordan 11 Retro Low PS ‘Space Jam’ showcases the same sleek design worn by Michael Jordan in his 1996 cinematic debut. A stealthy black finish is executed on the upper, built with ballistic mesh and a shiny patent leather mudguard. Embroidered on the back heel is a royal blue Jumpman logo for a discreet pop of color. A white foam midsole offers lightweight cushioning with each step, while a translucent rubber outsole provides grippy traction."
224a7f8d-13e4-417d-a0bf-b4a627f5e8db,Jordan,White/Cosmic Clay/Sail/Cement Grey/Anthracite,85,infant,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/964/539/original/FQ9175_121.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/964/539/original/FQ9175_121.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/964/539/original/FQ9175_121.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-3-retro-td-cosmic-clay-fq9175-121', 'flightClub': 'https://flightclub.com/air-jordan-3-retro-td-cosmic-clay-fq9175-121', 'stadiumGoods': ''}",Air Jordan 3 Retro TD 'Georgia Peach',2024-05-04,2024,85,Air Jordan 3,FQ9175-121,
297b0b8c-65ca-45ce-b70a-8ba652f88eb7,Jordan,White/Cosmic Clay/Sail/Cement Grey/Anthracite,100,youth,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-3-retro-ps-cosmic-clay-fq9174-121', 'flightClub': 'https://flightclub.com/air-jordan-3-retro-ps-cosmic-clay-fq9174-121', 'stadiumGoods': ''}",Air Jordan 3 Retro PS 'Georgia Peach',2024-05-04,2024,100,Air Jordan 3,FQ9174-121,
3c9af525-4527-4f51-ba1c-d0ec28797b2e,Jordan,White/Cosmic Clay/Sail/Cement Grey/Anthracite,200,women,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/wmns-air-jordan-3-retro-cosmic-clay-ck9246-121', 'flightClub': 'https://flightclub.com/wmns-air-jordan-3-retro-cosmic-clay-ck9246-121', 'stadiumGoods': ''}",Wmns Air Jordan 3 Retro 'Georgia Peach',2024-05-04,2024,200,Air Jordan 3,CK9246-121,
4a42c391-4907-4f36-9431-699ecc2be36a,Jordan,White/Black-Green Glow,180,men,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': 'https://stockx.com/air-jordan-1-retro-high-og-green-glow', 'goat': 'https://goat.com/sneakers/air-jordan-1-retro-high-og-green-glow-dz5485-130', 'flightClub': 'https://flightclub.com/air-jordan-1-retro-high-og-green-glow-dz5485-130', 'stadiumGoods': ''}",Jordan 1 Retro High OG Green Glow,2024-05-04,2024,180,Air Jordan 1,DZ5485-130,
0b9b4a08-0798-483e-8826-a71ea81be0cb,Jordan,Off White/Military Blue/Neutral Grey,85,infant,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-4-retro-td-military-blue-2024-bq7670-141', 'flightClub': 'https://flightclub.com/air-jordan-4-retro-td-military-blue-2024-bq7670-141', 'stadiumGoods': ''}",Air Jordan 4 Retro TD 'Military Blue' 2024,2024-04-27,2024,85,Air Jordan 4,BQ7670-141,"The 2024 edition of the Air Jordan 4 Retro TD ‘Military Blue’ brings back an OG colorway in time for the classic silhouette’s 35th anniversary. True to the original, the upper features off-white leather construction with quarter panel netting and TPU support wings. Military Blue lands on the upper and lower eyelets, along with a heel tab marked with Nike Air branding. Lightweight cushioning is provided by a two-tone foam midsole, reinforced underfoot by a herringbone-traction outsole."
190aeb0e-94a3-44a4-acaf-1b8972e8ff5f,Jordan,Off-White/Military Blue/Neutral Grey,600,men,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-4-retro-military-blue-2024-fv5029-141', 'flightClub': 'https://flightclub.com/air-jordan-4-retro-military-blue-2024-fv5029-141', 'stadiumGoods': ''}",Air Jordan 4 Retro 'Military Blue' 2024,2024-04-27,2024,215,Air Jordan 4,FV5029-141,"The 2024 edition of the Air Jordan 4 Retro ‘Military Blue’ brings back a coveted OG colorway of the legacy silhouette. Smooth off-white leather is utilized on the upper, featuring quarter panel netting and a tonal nubuck forefoot overlay. A vibrant blue Jumpman logo adorns the woven tongue tag, matching the molded eyelets and a back tab marked with Nike Air branding. The sneaker rides on a lightweight polyurethane midsole with encapsulated Air-sole cushioning in the forefoot and a visible Air bag in the heel."
3e11d933-d463-4cec-b7a2-3672a4623682,Jordan,Off White/Military Blue/Neutral Grey,160,youth,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-4-retro-gs-military-blue-2024-hf4281-141', 'flightClub': 'https://flightclub.com/air-jordan-4-retro-gs-military-blue-2024-hf4281-141', 'stadiumGoods': ''}",Air Jordan 4 Retro GS 'Military Blue' 2024,2024-04-27,2024,160,Air Jordan 4,HF4281-141,"Made for big kids, the 2024 reissue of the Air Jordan 4 Retro GS ‘Military Blue’ brings back one of the four OG colorways of the classic silhouette. The off-white leather upper is equipped with TPU support wings and breathable quarter panel netting. Bright blue accents make their way to molded eyelets, a woven Jumpman tongue tag, and a back tab embellished with Nike Air branding. The lightweight polyurethane midsole features a blue topline and exposed Air-sole cushioning in the heel."
