id,brand,colorway,estimatedMarketValue,gender,image,links,name,releaseDate,releaseYear,retailPrice,silhouette,sku,story
8982d53a-c699-4c9e-9e65-13ef9dc6338c,Puma,Cayenne Pepper/Rose Quartz/Icy Blue,160,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/570/original/309792_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/570/original/309792_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/570/original/309792_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/lemlem-x-wmns-foreverrun-nitro-cayenne-pepper-309792-01', 'flightClub': 'https://flightclub.com/lemlem-x-wmns-foreverrun-nitro-cayenne-pepper-309792-01', 'stadiumGoods': ''}",lemlem x Wmns ForeverRun Nitro 'Cayenne Pepper',2024-02-01,2024,160,ForeverRun Nitro,309792-01,
915760c7-a195-4321-81d9-17c9cfd65741,Puma,Icy Blue/Cayenne Pepper,100,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/660/original/396629_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/660/original/396629_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/660/original/396629_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/lemlem-x-wmns-suede-mid-icy-blue-cayenne-pepper-396629-01', 'flightClub': 'https://flightclub.com/lemlem-x-wmns-suede-mid-icy-blue-cayenne-pepper-396629-01', 'stadiumGoods': ''}",lemlem x Wmns Suede Mid 'Icy Blue Cayenne Pepper',2024-02-01,2024,100,Suede,396629-01,
925b32b0-7595-4536-a948-9305a391c04d,Puma,Black/Lime Pow/White,274,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/962/336/original/380076_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/962/336/original/380076_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/962/336/original/380076_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/deviate-nitro-2-black-lime-pow-380076-01', 'flightClub': 'https://flightclub.com/deviate-nitro-2-black-lime-pow-380076-01', 'stadiumGoods': ''}",Deviate Nitro 2 'Black Lime Pow',2024-02-01,2024,160,Deviate Nitro,380076-01,
bfb9d57a-808e-4835-a6ad-b2d9eb9528d9,Puma,White/Pop Red,120,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/569/original/308279_02.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/569/original/308279_02.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/569/original/308279_02.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/formula-1-x-ca-pro-white-pop-red-308279-02', 'flightClub': '', 'stadiumGoods': ''}",Formula 1 x CA Pro 'White Pop Red',2024-02-01,2024,120,CA Pro,308279-02,
151aacc6-e9bc-40f7-9aca-119460382c05,Puma,Black/Shadow Grey,65,youth,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/639/original/394727_02.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/639/original/394727_02.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/639/original/394727_02.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/blacktop-rider-leather-little-kid-black-shadow-grey-394727-02', 'flightClub': 'https://flightclub.com/blacktop-rider-leather-little-kid-black-shadow-grey-394727-02', 'stadiumGoods': ''}",Blacktop Rider Leather Little Kid 'Black Shadow Grey',2024-01-23,2024,65,Blacktop Rider,394727-02,
78d8a1e2-7b00-4b3b-8bd0-7e28984b2ca6,Puma,Black/Pink Lilac,75,youth,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/612/original/385696_10.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/612/original/385696_10.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/612/original/385696_10.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/mayze-jr-wild-pink-lilac-leopard-385696-10', 'flightClub': 'https://flightclub.com/mayze-jr-wild-pink-lilac-leopard-385696-10', 'stadiumGoods': ''}",Mayze Jr 'Wild - Pink Lilac Leopard',2024-01-23,2024,75,Mayze,385696-10,
b6c8a54b-7d38-48a2-a6bf-bd860465fcae,Puma,White/Black/Poison Pink,90,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/542/original/107716_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/542/original/107716_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/542/original/107716_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/wmns-future-match-7-fg-ag-phenomenal-pack-107716-01', 'flightClub': 'https://flightclub.com/wmns-future-match-7-fg-ag-phenomenal-pack-107716-01', 'stadiumGoods': ''}",Wmns Future Match 7 FG AG 'Phenomenal Pack',2024-01-22,2024,90,Future Match,107716-01,
66762e54-e082-412e-805e-68dcace8337d,Puma,Poison Pink/White/Black,110,youth,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/546/original/107769_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/546/original/107769_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/546/original/107769_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/ultra-pro-fg-ag-big-kid-phenomenal-pack-107769-01', 'flightClub': 'https://flightclub.com/ultra-pro-fg-ag-big-kid-phenomenal-pack-107769-01', 'stadiumGoods': ''}",Ultra Pro FG AG Big Kid 'Phenomenal Pack',2024-01-21,2024,110,Puma Ultra Pro,107769-01,
e1954b05-684e-41ba-a66b-41f58ebd973e,Puma,White/Black/Poison Pink,140,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/540/original/107707_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/540/original/107707_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/540/original/107707_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/future-pro-7-fg-ag-phenomenal-pack-107707-01', 'flightClub': 'https://flightclub.com/future-pro-7-fg-ag-phenomenal-pack-107707-01', 'stadiumGoods': ''}",Future Pro 7 FG AG 'Phenomenal Pack',2024-01-20,2024,140,Future Pro,107707-01,
425f5873-965f-4d61-9379-30ccfec3f33e,Puma,White/Poison Pink/Black,65,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/213/169/original/395417_02.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/213/169/original/395417_02.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/213/169/original/395417_02.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/dream-nitro-future-ultimate-slide-paris-games-395417-02', 'flightClub': 'https://flightclub.com/dream-nitro-future-ultimate-slide-paris-games-395417-02', 'stadiumGoods': ''}",Dream Nitro Future Ultimate Slide 'Paris Games',2024-01-17,2024,65,Dream Nitro Slide,395417-02,
51ab8d31-f153-4978-b0f3-718a49cb0386,Puma,White/Black/Poison Pink,75,youth,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/544/original/107729_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/544/original/107729_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/544/original/107729_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/future-match-7-fg-ag-big-kid-phenomenal-pack-107729-01', 'flightClub': 'https://flightclub.com/future-match-7-fg-ag-big-kid-phenomenal-pack-107729-01', 'stadiumGoods': ''}",Future Match 7 FG AG Big Kid 'Phenomenal Pack',2024-01-17,2024,75,Future Match,107729-01,
7592f52b-09be-4446-b57a-bcb546ca5c76,Puma,Electric Lime/Black/Poison Pink,332,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/213/106/original/107563_06.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/213/106/original/107563_06.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/213/106/original/107563_06.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/king-ultimate-fg-ag-phenomenal-pack-107563-06', 'flightClub': 'https://flightclub.com/king-ultimate-fg-ag-phenomenal-pack-107563-06', 'stadiumGoods': ''}",King Ultimate FG AG 'Phenomenal Pack',2024-01-17,2024,200,King Ultimate,107563-06,
dfbe6cd2-82b5-42f4-aeb6-b7be54251603,Puma,Astro Red/Fire Orchid/Black,160,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/576/original/377839_02.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/576/original/377839_02.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/576/original/377839_02.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/wmns-voyage-nitro-3-gore-tex-seasons-fire-orchid-377839-02', 'flightClub': 'https://flightclub.com/wmns-voyage-nitro-3-gore-tex-seasons-fire-orchid-377839-02', 'stadiumGoods': ''}",Wmns Voyage Nitro 3 GORE-TEX 'Seasons - Fire Orchid',2024-01-17,2024,160,Voyage Nitro,377839-02,
e7af3ee1-fbe6-44c3-a6ec-d449087d84a0,Puma,Black/White/Gold,194,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/213/105/original/107349_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/213/105/original/107349_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/213/105/original/107349_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/king-top-it-black-white-gum-107349-01', 'flightClub': 'https://flightclub.com/king-top-it-black-white-gum-107349-01', 'stadiumGoods': ''}",King Top IT 'Black White Gum',2024-01-17,2024,90,King Top,107349-01,
f749c657-962d-4d08-9bf9-349850ef0418,Puma,White/Club Red,65,youth,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/607/original/382277_20.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/607/original/382277_20.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/607/original/382277_20.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/ca-pro-classic-big-kid-white-club-red-382277-20', 'flightClub': 'https://flightclub.com/ca-pro-classic-big-kid-white-club-red-382277-20', 'stadiumGoods': ''}",CA Pro Classic Big Kid 'White Club Red',2024-01-17,2024,65,CA Pro,382277-20,
264987be-18a4-4c3f-86c4-ccee0c23f9ae,Puma,Olive Oil/Black,219,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/964/471/original/397330_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/964/471/original/397330_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/964/471/original/397330_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/mostro-og-olive-oil-397330-01', 'flightClub': 'https://flightclub.com/mostro-og-olive-oil-397330-01', 'stadiumGoods': ''}",Mostro OG 'Olive Oil',2024-01-13,2024,159,Mostro,397330-01,
cb9245a2-3d5a-4e45-aa96-5cf8e664522e,Puma,Cool Light Grey/Cool Dark Grey,224,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/964/472/original/397330_02.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/964/472/original/397330_02.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/964/472/original/397330_02.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/mostro-og-cool-light-grey-397330-02', 'flightClub': 'https://flightclub.com/mostro-og-cool-light-grey-397330-02', 'stadiumGoods': ''}",Mostro OG 'Cool Light Grey',2024-01-13,2024,159,Mostro,397330-02,
0096d8f4-9ec0-446d-a36a-f1dd1376f912,Puma,Gold/Fluro Peach,115,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/421/260/original/309716_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/421/260/original/309716_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/421/260/original/309716_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/mb-03-cny-309716-01', 'flightClub': 'https://flightclub.com/mb-03-cny-309716-01', 'stadiumGoods': ''}",MB.03 'Chinese New Year',2024-01-12,2024,125,MB.03,309716-01,
